Blossoming Wreath	Air Servant	32.11
Clockwork Beetle	Ramses Overdark	35.19
Tel-Jilad Defiance	Wall of Omens	95.99
Null Brooch	Forbidden Ritual	31.82
Dredge	Imprisoned in the Moon	84.8
Shambling Remains	Witch Hunt	43.13
Shield of Kaldra	Yellow Scarves Troops	90.21
Leonin Armorguard	Knotvine Paladin	16.75
Wrap in Vigor	Kazuul Warlord	73.27
Assemble the Legion	Canal Dredger	90.42
Pollenbright Wings	Aura Finesse	23.23
Mardu Skullhunter	Cackling Fiend	29.52
Scarland Thrinax	Sawback Manticore	26.43
Retaliator Griffin	Lazav, Dimir Mastermind	22.16
Ajani Vengeant	Myr Enforcer	72.57
Ringskipper	Aegis Angel	13.6
Reckless Spite	Parallel Lives	79.67
Ivory Tower	Fury Charm	39.23
Archers' Parapet	Coastal Drake	27.47
Hedron Crab	Eron the Relentless	21.55
Gudul Lurker	Bloodchief Ascension	80.3
Promise of Power	One-Eyed Scarecrow	82.29
Nightcreep	Savage Summoning	14.82
Spiritual Visit	Reins of Power	26.79
Chained to the Rocks	Skyhunter Prowler	6.45
Hearthcage Giant	Spiraling Embers	31.53
Seedtime	Forbidden Alchemy	49.65
Karona's Zealot	Narcolepsy	74.7
Fa'adiyah Seer	Bellowing Fiend	74.0
Ertai, Wizard Adept	Primal Druid	81.35
Endrek Sahr, Master Breeder	Brilliant Plan	81.14
Elvish Visionary	Zombie Master	24.72
Silent Departure	Rally the Ancestors	77.79
Confusion in the Ranks	Chitinous Cloak	15.3
Fleetfoot Panther	Frogtosser Banneret	55.43
Redirect	Dirgur Nemesis	93.27
Ali from Cairo	Jeleva, Nephalia's Scourge	41.42
Liliana of the Veil	Reckless Abandon	90.17
Harvester Druid	Kozilek's Predator	69.4
Inaction Injunction	Dismantling Blow	51.27
Unburden	Squallmonger	52.56
Paragon of Open Graves	Inviolability	74.07
Mortify	Fateful Showdown	86.6
Magus of the Vineyard	Conflagrate	52.41
Sultai Soothsayer	Celestial Mantle	65.88
Cloud Spirit	Arcbound Reclaimer	22.64
Scale of Chiss-Goria	Steelform Sliver	47.07
Serene Steward	Consume Spirit	64.19
Rolling Thunder	Overwhelming Forces	54.65
Trained Pronghorn	Psychic Vortex	12.27
Crow of Dark Tidings	Transmogrifying Licid	54.63
Scepter of Dominance	Languish	14.44
Ugin, the Spirit Dragon	Curse of Vengeance	6.29
Fusion Elemental	Fortune Thief	42.9
Champion's Drake	Horrifying Revelation	58.71
Tower of Murmurs	Zof Shade	32.11
Nightshade Seer	Courser of Kruphix	96.02
Tuktuk Grunts	Soul's Grace	30.81
Vampiric Rites	Seachrome Coast	66.94
Skyshroud Cutter	Orim's Prayer	54.88
Shaman of the Great Hunt	Wax	81.02
Dromoka's Command	Ensouled Scimitar	86.25
Myr Propagator	Scepter of Empires	31.06
Besmirch	Wolf of Devil's Breach	34.81
Dragonshift	Silent-Chant Zubera	86.32
Rith's Attendant	Barkhide Mauler	52.07
Talisman of Indulgence	Stenchskipper	47.22
Paralyzing Grasp	Phyrexian Gremlins	47.59
Deadbridge Chant	Magosi, the Waterveil	67.02
Tar Pitcher	Stone-Tongue Basilisk	48.72
Ertai, Wizard Adept	Questing Phelddagrif	53.9
Illusionary Forces	Smuggler Captain	71.6
Choice of Damnations	Gem of Becoming	34.86
Barrage of Expendables	Copy Artifact	18.78
Titan's Revenge	Stitched Mangler	57.96
Purge	Singing Tree	47.98
Pulmonic Sliver	Cunning Breezedancer	59.24
Chain of Smog	Calciform Pools	55.18
Sage of Fables	Overabundance	45.7
Caravan Vigil	Graveblade Marauder	71.75
Displace	Mind Funeral	19.49
Dematerialize	Jeweled Torque	31.1
Knowledge Exploitation	Brainstorm	10.48
Heat of Battle	Oath of Druids	9.64
Akroan Skyguard	Revenge of the Hunted	22.73
Wooded Bastion	Catalyst Stone	69.31
Ragemonger	Wind Spirit	86.71
Steel of the Godhead	Runeflare Trap	21.88
Oblivion Ring	Dakmor Ghoul	97.5
Yellow Scarves Troops	Shield of Kaldra	90.21
Ascending Aven	Catacomb Dragon	76.2
Eternity Snare	Paliano Vanguard	67.27
Eastern Paladin	Drag Under	47.03
Mana Cylix	Slithering Shade	53.9
Warmind Infantry	False Peace	46.45
Heroic Defiance	Viscera Dragger	76.52
Spectral Searchlight	Ral Zarek	86.25
Sigil of the New Dawn	Minotaur Skullcleaver	68.38
Proclamation of Rebirth	Markov Dreadknight	36.2
Narcolepsy	Cloudreach Cavalry	30.56
Westvale Abbey	Infiltrator's Magemark	6.52
War Mammoth	Planar Chaos	34.05
Constricting Sliver	Arrogant Wurm	42.61
Tyrant of Discord	Ghostform	82.03
Shared Discovery	Crookclaw Elder	48.46
Armored Guardian	Holy Justiciar	64.58
Vertigo Spawn	Stasis Snare	10.52
Drelnoch	Timber Protector	73.55
Necropolis Regent	Urabrask the Hidden	25.8
Vassal Soul	Cultural Exchange	76.6
Replenish	Scatter Arc	86.72
Pure	Into the North	51.04
Street Savvy	Smash to Smithereens	7.94
Counsel of the Soratami	Garruk, Apex Predator	87.64
Sorin, Grim Nemesis	Ayli, Eternal Pilgrim	41.44
Manabarbs	Grixis Battlemage	29.19
Viashino Weaponsmith	Index	56.46
Incursion Specialist	Zerapa Minotaur	21.09
Planeswalker's Fury	Chamber of Manipulation	58.04
Dream Chisel	Kismet	69.6
Well of Knowledge	Victimize	22.87
Ring of Renewal	Snapping Thragg	40.46
Crosis, the Purger	Aether Membrane	75.76
Belligerent Hatchling	Composite Golem	46.45
Serra's Sanctum	Opalescence	43.77
Bonesplitter Sliver	Omnath, Locus of Mana	10.11
Fated Return	Regrowth	76.49
Akroma's Vengeance	Dark Supplicant	15.75
Jeskai Windscout	Hedron Crab	6.95
Burn the Impure	Naked Singularity	54.82
Briar Patch	Nantuko Cultivator	72.85
Iron Star	Torch Song	73.87
Wasteland Viper	Endrek Sahr, Master Breeder	73.09
Wild Beastmaster	Farmstead	15.91
Pardic Lancer	Skysnare Spider	87.61
Mask of Riddles	Earthlore	11.47
Day of Destiny	Powder Keg	34.6
Kitsune Palliator	Falkenrath Gorger	16.16
Tithe	Gelatinous Genesis	39.07
Golgari Thug	Nullmage Advocate	28.36
Scion of Darkness	Preemptive Strike	16.64
Submerged Boneyard	Reverent Hunter	20.5
Asylum Visitor	Decimator of the Provinces	63.16
Stone Haven Outfitter	Sprout Swarm	26.84
Flowering Field	Prophet of Kruphix	93.4
Ancient Silverback	Orzhov Keyrune	44.74
Servo Exhibition	Tainted Monkey	57.23
Time Sieve	Retreat to Kazandu	85.89
Ring of Xathrid	Crescendo of War	28.02
Scour from Existence	Coretapper	51.04
Flowstone Channeler	Gaea's Skyfolk	79.93
Bedlam Reveler	Ancient Spider	15.15
Emancipation Angel	Nightscape Battlemage	34.71
Melira, Sylvok Outcast	Advocate of the Beast	8.05
Winterflame	Viridian Betrayers	73.9
Glamerdye	Pouncing Jaguar	65.86
Crusher Zendikon	Tower Above	73.19
Firecat Blitz	Pale Bears	74.87
Graceful Adept	Amass the Components	47.14
Dralnu's Crusade	Droning Bureaucrats	35.1
Obliterate	Sliver Overlord	50.67
Rebuking Ceremony	Owl Familiar	59.9
Raiders' Spoils	Opal Avenger	31.8
Djinn of the Lamp	Phytohydra	92.94
Tectonic Break	Farsight Mask	44.17
Atarka, World Render	Scuzzback Marauders	87.25
Swift Warkite	Martyr of Sands	61.96
Deathrender	Eerie Interlude	51.05
Sinew Sliver	Pyrostatic Pillar	50.35
Thrull Retainer	Zanikev Locust	54.44
Counterbalance	Bloodstained Mire	42.9
Soul of Theros	Malicious Affliction	44.04
Geistcatcher's Rig	Valor in Akros	62.95
Pentarch Paladin	Scalpelexis	35.5
Walking Atlas	Rite of Replication	15.12
Abyssal Nightstalker	Drudge Reavers	53.21
Temporal Adept	Undead Gladiator	56.34
Shifting Loyalties	Skybind	44.65
Oath of Nissa	Epochrasite	47.19
Richard Garfield, Ph.D.	Gemstone Mine	44.43
Core Prowler	Staunch-Hearted Warrior	32.71
Phyrexian Splicer	Reclaiming Vines	59.44
Weldfast Wingsmith	Ire Shaman	86.12
Solemn Offering	Kurkesh, Onakke Ancient	89.87
Nameless Inversion	Illusion of Choice	66.59
Kongming, "Sleeping Dragon"	Karn Liberated	5.05
Goblin Firebug	Goblin Tutor	19.9
Sandstone Needle	Rush of Knowledge	67.9
Autochthon Wurm	Selvala, Explorer Returned	57.01
Wilderness Elemental	Eternal Witness	94.99
Boros Guildmage	Great Wall	18.57
Mycosynth Lattice	Rappelling Scouts	94.04
Wildcall	Jaddi Offshoot	59.0
Call to Heel	Fault Line	36.75
Morphling	Leyline of Punishment	18.57
Kolaghan's Command	Abundance	60.2
Selesnya Sentry	Bred for the Hunt	10.5
Hermit Druid	Savage Beating	62.04
Brilliant Ultimatum	Exava, Rakdos Blood Witch	63.05
Book Burning	Eight-and-a-Half-Tails	12.9
Viashino Bladescout	Oath of Lieges	39.58
Entomb	Ambuscade Shaman	91.79
Children of Korlis	Enthralling Victor	44.51
Gravedigger	Gleemax	52.14
Breath of Darigaaz	Mossfire Egg	29.71
Oath of Liliana	Permafrost Trap	19.06
Pallid Mycoderm	Otherworld Atlas	41.02
Dimir Guildmage	Rite of Undoing	14.63
Akoum Stonewaker	Prowess of the Fair	30.99
Wanderwine Prophets	Clash of Realities	71.23
Allosaurus Rider	Wall of Glare	14.3
Silent Skimmer	War Priest of Thune	73.12
Fury of the Horde	Vessel of Ephemera	18.49
Villagers of Estwald	Blowfly Infestation	34.81
Time Stretch	Kjeldoran Elite Guard	89.26
Leovold, Emissary of Trest	Training Grounds	63.03
Vine Snare	Throwing Knife	21.29
Adaptive Automaton	Cloud of Faeries	47.36
Golden Wish	Garruk's Packleader	59.94
Underhanded Designs	Tower Defense	63.56
Frenzied Tilling	Deathpact Angel	70.77
Luminescent Rain	Requiem Angel	10.86
Hunted Phantasm	Zodiac Pig	34.4
Deadly Designs	Angelic Destiny	17.87
Display of Dominance	Mizzium Skin	43.38
Blood Tyrant	Armorcraft Judge	28.04
Bloodmad Vampire	Diminish	75.3
Yixlid Jailer	Pick the Brain	86.17
Marsh Viper	Stonebrow, Krosan Hero	23.04
Bloodcrazed Hoplite	Asha's Favor	57.0
Storm Spirit	Updraft Elemental	28.97
Bottle Gnomes	Patron Wizard	60.47
Journeyer's Kite	Leyline of the Void	19.63
Pyrostatic Pillar	Volunteer Militia	93.12
Woodweaver's Puzzleknot	Drownyard Behemoth	37.72
Meteor Blast	Kynaios and Tiro of Meletis	80.1
War Report	Galvanic Blast	14.84
Brilliant Spectrum	Ride Down	11.88
Death's Duet	Blood Ogre	54.44
Crookclaw Transmuter	Benevolent Unicorn	36.32
Steeling Stance	Zur the Enchanter	5.32
Breaching Hippocamp	Sphinx Summoner	83.08
Invert the Skies	Armored Ascension	58.28
Spined Sliver	Sorrow's Path	61.3
Cruel Edict	Lightning Javelin	81.21
Abundant Maw	Summit Apes	46.94
Caldera Lake	Ancient Tomb	7.04
Woolly Mammoths	Cognivore	54.14
Niv-Mizzet, the Firemind	Thran Turbine	87.17
Brave the Elements	Damia, Sage of Stone	23.1
Sewn-Eye Drake	Dirtwater Wraith	81.98
Demonic Consultation	Bye	100
Dimir Guildmage	Celestial Kirin	55.46
Death Baron	Goblin Legionnaire	68.4
Savage Conception	Horn of Greed	14.8
Elvish Pathcutter	Retreat to Valakut	20.32
Mana Flair	Falkenrath Marauders	22.86
Valor	Guided Strike	10.91
Hunger of the Nim	Steeple Roc	48.07
Mycoloth	Safewright Quest	87.82
Bred for the Hunt	Illusionary Servant	32.58
Ravenous Rats	Blinding Souleater	60.41
Gulf Squid	Pentad Prism	20.54
Charge Across the Araba	Lunar Mystic	20.69
Rumbling Baloth	Eyeblight's Ending	17.49
Argivian Restoration	Doom Blade	9.55
Benevolent Bodyguard	Skeletal Grimace	56.38
Anointer of Champions	Syphon Soul	57.3
Debt to the Deathless	Indigo Faerie	87.93
Yavimaya Gnats	Foul Familiar	59.96
Bone Shredder	Staff of Nin	72.33
Illusions of Grandeur	Thunderheads	16.28
Desperate Research	Necropolis Fiend	32.33
Changeling Sentinel	Faerie Swarm	74.87
Bident of Thassa	Karametra, God of Harvests	44.92
Geth's Verdict	Maelstrom Pulse	90.35
Frenetic Ogre	Grizzly Bears	89.47
Night's Whisper	Spoils of Evil	21.44
Sunken Hollow	Nucklavee	37.44
Land Grant	Nevinyrral's Disk	15.17
Centaur Vinecrasher	Chandra Nalaar	34.37
Death Match	Faerie Conclave	66.97
Silent Artisan	Aven Brigadier	94.22
Wave of Indifference	Nantuko Husk	20.64
Banisher Priest	Crown of Ascension	5.49
Pendrell Mists	Noggin Whack	55.26
Polymorphous Rush	Akki Raider	25.11
Defeat	Ghoultree	12.37
Genesis Hydra	Punishing Fire	49.87
Maro	Vision Skeins	80.31
Farbog Explorer	Krasis Incubation	15.6
Oversoul of Dusk	Essence Extraction	75.05
Celestial Crusader	Shriekmaw	85.03
Credit Voucher	Serum Visions	90.46
Voice of Resurgence	Kazandu Tuskcaller	84.9
Windstorm	Ramirez DePietro	41.08
Wind-Scarred Crag	Rumbling Aftershocks	63.25
Spirit of the Hearth	Mogg Maniac	47.87
Nephalia Academy	Dwarven Miner	40.7
Circling Vultures	Gemini Engine	71.01
Adarkar Wastes	Broken Visage	70.99
Strider Harness	Chaos Charm	60.15
Crumble	Mana Severance	30.18
Kami of the Painted Road	Hooting Mandrills	22.69
Tunnel Ignus	Spawn of Thraxes	46.99
Ghostly Flicker	Epic Proportions	63.79
Arcbound Fiend	Arbiter of the Ideal	70.79
Ghastly Discovery	Mahamoti Djinn	28.59
Mothrider Samurai	Ertai, the Corrupted	84.63
Juniper Order Ranger	Martial Law	34.61
Phantom Nomad	Exhume	10.54
Concerted Effort	Boreal Shelf	21.06
Throttle	Soulquake	80.71
Sever the Bloodline	Fungal Shambler	62.71
Winter Blast	Rejuvenation Chamber	24.67
Frenzied Tilling	Angelic Armaments	37.68
Sedge Sliver	Albino Troll	31.63
Midnight Scavengers	Ratchet Bomb	78.98
Death of a Thousand Stings	Delaying Shield	51.93
Kozilek's Predator	Harvester Druid	69.4
Bloodshot Trainee	Gone Missing	57.74
Guardian of the Gateless	Storm Herd	36.11
Mortarpod	Paragon of Gathering Mists	35.33
Thornscape Master	Buried Alive	16.94
Talrand's Invocation	Cemetery Reaper	29.29
Thrive	Peer Pressure	64.35
Gaea's Cradle	Bye	100
Grim Haruspex	Dissolve	58.9
Slaughter	Ingenious Thief	19.46
Stormchaser Mage	Etherwrought Page	23.58
Spectra Ward	Azusa, Lost but Seeking	12.24
Extirpate	Decaying Soil	78.3
Dark Dabbling	Homarid	54.62
Aura Thief	Thornbow Archer	74.12
Bequeathal	Boiling Earth	74.38
Nephalia Moondrakes	Barrow Ghoul	35.76
Snapping Gnarlid	Duplicant	6.45
Kheru Spellsnatcher	Knacksaw Clique	56.85
Fluxcharger	Faerie Noble	30.1
Myojin of Night's Reach	Restock	26.9
Master of the Hunt	Pure	29.97
Argivian Restoration	Goblin Chirurgeon	57.1
Reality Acid	Savage Ventmaw	50.94
Teysa, Orzhov Scion	Blinding Mage	84.27
Horned Turtle	Telepathy	29.22
Foster	Kessig Wolf Run	88.68
Elspeth, Knight-Errant	Villainous Wealth	35.83
Opposition	Sigiled Starfish	65.71
Conjurer's Ban	Soulcatcher	52.76
Hisoka's Defiance	Loafing Giant	43.25
Spell Queller	Snow-Covered Mountain	36.02
Turn Aside	Ramosian Sky Marshal	51.28
Lightning Mauler	Tendrils of Corruption	41.86
Mortus Strider	Eyes of the Watcher	38.03
Sinuous Vermin	Anger	14.27
Tithe Drinker	Knowledge Vault	75.05
Plea for Guidance	Repeal	64.69
Sea Gate Oracle	Rith's Grove	76.41
Orchard Elemental	Totem-Guide Hartebeest	64.78
Incandescent Soulstoke	Keeneye Aven	12.54
Sunforger	Humbler of Mortals	88.19
Malfegor	Craterize	93.52
Decimator Web	Carnival Hellsteed	40.57
Horde of Boggarts	Twilight Drover	26.06
Seafarer's Quay	Drunau Corpse Trawler	29.33
Prince of Thralls	Fate Forgotten	84.33
Eldritch Evolution	Marker Beetles	90.11
Selesnya Charm	Adarkar Windform	6.08
Duskmantle Seer	Waning Wurm	9.12
Deadly Recluse	Vivid Creek	43.53
Endless Ranks of the Dead	Sarcomite Myr	91.8
Reito Lantern	Boros Charm	8.4
Nivix Cyclops	Deadshot	17.03
Turn Against	Loreseeker's Stone	59.9
Lightning Bolt	Shattergang Brothers	7.71
Indulgent Aristocrat	Rakdos's Return	81.88
Emerald Medallion	Grayscaled Gharial	12.64
Haakon, Stromgald Scourge	Prison Barricade	90.0
Yew Spirit	Phyrexian Reaper	31.88
Primal Command	Cloudstone Curio	60.07
Kavu Lair	Cold-Eyed Selkie	79.89
Deserted Temple	Nettletooth Djinn	84.1
Vigilante Justice	Maddening Wind	77.17
Thunderous Wrath	Zhao Zilong, Tiger General	17.81
Citanul Centaurs	Cogwork Grinder	48.27
Reshape	Feral Animist	30.77
Howl of the Night Pack	Evil Twin	82.01
Metamorphic Wurm	Horseshoe Crab	42.46
Golgari Decoy	Recall	51.36
Pyric Salamander	Indestructible Aura	17.26
Rampaging Baloths	Stonehorn Dignitary	71.54
Pewter Golem	Wild Aesthir	40.89
Mage Slayer	Wizard Replica	67.85
Shinen of Fear's Chill	Abyssal Specter	10.42
Scars of the Veteran	Sphere of the Suns	71.12
Glint-Nest Crane	Time Stretch	65.19
Council's Judgment	Mudbrawler Cohort	90.67
Bamboozle	Browbeat	27.14
Cragganwick Cremator	Air Elemental	49.66
Dreadship Reef	Dragon Arch	35.94
Consecrate Land	Prowling Pangolin	29.8
Relic Seeker	Crafty Pathmage	19.36
Doomgape	Fungus Sliver	30.13
Stinkdrinker Daredevil	Frontier Siege	68.05
Mortipede	Stonewood Invoker	44.79
Erebos's Titan	Mirran Crusader	24.12
Conflagrate	Balthor the Defiled	44.57
Mindless Automaton	Deathcoil Wurm	68.64
Restock	Myojin of Night's Reach	26.9
Cryptic Command	Living Hive	6.88
Kitchen Finks	Pouncing Wurm	92.9
Stampeding Rhino	Golgari Grave-Troll	93.11
Force Void	Archangel of Strife	22.93
Godtracker of Jund	Flame Elemental	42.32
Tablet of the Guilds	Lost Auramancers	29.19
Narwhal	Maritime Guard	13.38
Wall of Bone	Vanquish	46.4
Abhorrent Overlord	Sword of Light and Shadow	12.63
Imperial Hellkite	Ritual of the Returned	40.49
Breath of Fury	Wrexial, the Risen Deep	21.85
Thran Quarry	Peek	60.73
Dark Banishing	Vermiculos	68.99
Drogskol Captain	Act of Aggression	23.78
Beck	Hanweir Militia Captain	61.37
Destructive Urge	Spy Kit	27.73
Bonfire of the Damned	Expedite	85.66
Terra Eternal	Young Wolf	60.64
Orochi Ranger	Douse	48.75
Giant Solifuge	Hardened Scales	34.14
Haunting Echoes	Stand Together	29.83
Wake of Destruction	Ragemonger	60.86
Crippling Fatigue	Barrenton Cragtreads	32.48
Joraga Warcaller	Gaddock Teeg	83.55
Blood Vassal	Wei Strike Force	70.29
Norwood Ranger	Freewind Falcon	31.0
Phyrexian Ghoul	Sunscape Familiar	36.45
Sigarda, Host of Herons	Leaf-Crowned Elder	84.4
Ashnod's Altar	Pyrotechnics	16.11
Wei Night Raiders	Hateflayer	81.62
Kraum, Ludevic's Opus	Waste Not	14.36
Norn's Annex	Soulflayer	53.83
Rhys the Redeemed	Cruel Bargain	24.9
Smelt-Ward Gatekeepers	Giant Spectacle	39.6
Standard Bearer	Makeshift Mauler	61.81
Mischief and Mayhem	Brindle Shoat	88.18
Cloven Casting	Thoughtcutter Agent	37.3
Wormfang Drake	Gargoyle Castle	60.83
Leave No Trace	Saltfield Recluse	59.11
Mind Bomb	Precinct Captain	26.06
Flailing Ogre	Monastery Loremaster	35.02
Keldon Mantle	Jund Panorama	52.15
AWOL	Blood Ogre	54.0
Soul Reap	Lone Rider	85.25
Mourner's Shield	Crystalline Sliver	16.92
Goblin Kaboomist	Dusk Feaster	13.7
Sentry of the Underworld	Reclamation	37.74
Illusionary Armor	Squeaking Pie Sneak	43.44
Ib Halfheart, Goblin Tactician	Sever the Bloodline	41.56
Discordant Dirge	Rage Extractor	29.75
Lifelink	Stone Idol Trap	38.04
Aviary Mechanic	Splitting Slime	18.31
Augur of Skulls	Thunder Brute	42.17
Guard Duty	Null Profusion	84.18
Ferocity	Genesis Chamber	10.85
Geier Reach Sanitarium	Emmara Tandris	62.88
Wonder	Zur's Weirding	66.67
Serendib Efreet	Reduce to Ashes	83.36
Ravages of War	Chisei, Heart of Oceans	72.28
Vampire Nocturnus	Godsend	55.36
Elven Palisade	Orcish Artillery	16.57
Thousand-legged Kami	Nightshade Schemers	43.63
Tidehollow Strix	Gluetius Maximus	20.37
Loxodon Peacekeeper	Phylactery Lich	87.16
Viashino Racketeer	Extract	36.44
Infantry Veteran	Furyblade Vampire	74.47
Turn the Tables	Bifurcate	37.85
Gavony Township	O-Naginata	86.36
Colossal Heroics	Viashino Bladescout	54.88
Hell's Thunder	Sea God's Revenge	32.66
Nameless One	Garza's Assassin	52.94
Thoughtweft Gambit	Teardrop Kami	72.26
Shaman of the Pack	Horned Cheetah	7.51
Spirit Mantle	Norn's Annex	40.3
Maalfeld Twins	Ayli, Eternal Pilgrim	89.25
Creeping Corrosion	Desolation Angel	42.4
Pilfered Plans	Centaur Veteran	86.0
Magma Vein	Dwarven Trader	40.97
Changeling Berserker	Train of Thought	68.18
Retreat to Hagra	Commander's Sphere	68.57
Aquastrand Spider	Okk	41.61
Prismatic Boon	Mundungu	73.66
Purphoros's Emissary	Drowner of Hope	76.37
Borderland Explorer	Sworn Defender	68.26
Bedlam Reveler	Magewright's Stone	20.0
Spare from Evil	Nut Collector	21.4
Anarchy	Odric, Lunarch Marshal	78.05
Sunscape Battlemage	Thassa's Bounty	28.9
Mortal Obstinacy	Suppression Field	12.7
Llanowar Elves	Ponyback Brigade	16.34
Breaking Point	Giant Oyster	52.68
Haunted Cloak	Prowler's Helm	58.97
Ruthless Instincts	Fortress Crab	26.57
Formation	Adder-Staff Boggart	64.18
Gravelgill Duo	Tranquil Grove	68.57
Twincast	Goblin Pyromancer	66.1
Elemental Mastery	Student of Elements	40.22
Righteous Avengers	Spellheart Chimera	85.83
Genesis Wave	Corpse Harvester	8.16
Void Maw	Shardless Agent	85.31
Renegade Firebrand	Meltdown	21.79
Chromatic Star	Paupers' Cage	15.62
Hour of Reckoning	Volunteer Reserves	10.19
Reversal of Fortune	Dominator Drone	30.69
Ridged Kusite	Myr Mindservant	72.6
Venser, the Sojourner	Asphodel Wanderer	95.51
Entourage of Trest	Equilibrium	77.38
Crash Landing	Scavenger Drake	32.34
Serpent Generator	Ghirapur Orrery	69.07
Kavu Primarch	Trace of Abundance	57.96
Wayward Angel	Skirsdag Flayer	65.0
Vessel of Endless Rest	Wild Celebrants	74.91
Peer Through Depths	Teferi's Veil	26.6
Mox Pearl	Narcissism	87.12
Foreshadow	Zombify	27.0
Mockery of Nature	Death's-Head Buzzard	65.27
River of Tears	Snuff Out	40.5
Jeskai Sage	Havengul Lich	15.97
Crush of Wurms	Malakir Cullblade	76.15
Inferno	Scorned Villager	58.84
Mountain Goat	Nekrataal	81.23
Skullmane Baku	Rush of Vitality	32.85
Winding Canyons	Ephemeron	43.44
Spark Trooper	Divine Intervention	49.14
